,Province/State,Country/Region,Date,Lat,Long,Confirmed,Deaths,Recovered,MonthYear,Continent
10637,"Lancaster, SC",US,2020-02-20,34.7253,-80.6771,0,0,0,Feb-2020,
10638,"Lancaster, SC",US,2020-02-21,34.7253,-80.6771,0,0,0,Feb-2020,
10639,"Lancaster, SC",US,2020-02-22,34.7253,-80.6771,0,0,0,Feb-2020,
10640,"Lancaster, SC",US,2020-02-23,34.7253,-80.6771,0,0,0,Feb-2020,
10641,"Lancaster, SC",US,2020-02-24,34.7253,-80.6771,0,0,0,Feb-2020,
10642,"Lancaster, SC",US,2020-02-25,34.7253,-80.6771,0,0,0,Feb-2020,
10643,"Lancaster, SC",US,2020-02-26,34.7253,-80.6771,0,0,0,Feb-2020,
10644,"Lancaster, SC",US,2020-02-27,34.7253,-80.6771,0,0,0,Feb-2020,
10645,"Lancaster, SC",US,2020-02-28,34.7253,-80.6771,0,0,0,Feb-2020,
10646,"Lancaster, SC",US,2020-02-29,34.7253,-80.6771,0,0,0,Feb-2020,
10647,"Lancaster, SC",US,2020-03-01,34.7253,-80.6771,0,0,0,Mar-2020,
10648,"Lancaster, SC",US,2020-03-02,34.7253,-80.6771,0,0,0,Mar-2020,
10649,"Lancaster, SC",US,2020-03-03,34.7253,-80.6771,0,0,0,Mar-2020,
10650,"Lancaster, SC",US,2020-03-04,34.7253,-80.6771,0,0,0,Mar-2020,
10651,"Lancaster, SC",US,2020-03-05,34.7253,-80.6771,0,0,0,Mar-2020,
10652,"Lancaster, SC",US,2020-03-06,34.7253,-80.6771,0,0,0,Mar-2020,
10653,"Lancaster, SC",US,2020-03-07,34.7253,-80.6771,0,0,0,Mar-2020,
10654,"Lancaster, SC",US,2020-03-08,34.7253,-80.6771,0,0,0,Mar-2020,
10655,"Lancaster, SC",US,2020-03-09,34.7253,-80.6771,0,0,0,Mar-2020,
10656,"Lancaster, SC",US,2020-03-10,34.7253,-80.6771,0,0,0,Mar-2020,
10657,"Lancaster, SC",US,2020-03-11,34.7253,-80.6771,0,0,0,Mar-2020,
10658,"Lancaster, SC",US,2020-03-12,34.7253,-80.6771,0,0,0,Mar-2020,
10659,"Lancaster, SC",US,2020-03-13,34.7253,-80.6771,0,0,0,Mar-2020,
10660,"Larimer, CO",US,2020-01-22,40.6956,-105.5943,0,0,0,Jan-2020,
10661,"Larimer, CO",US,2020-01-23,40.6956,-105.5943,0,0,0,Jan-2020,
10662,"Larimer, CO",US,2020-01-24,40.6956,-105.5943,0,0,0,Jan-2020,
10663,"Larimer, CO",US,2020-01-25,40.6956,-105.5943,0,0,0,Jan-2020,
10664,"Larimer, CO",US,2020-01-26,40.6956,-105.5943,0,0,0,Jan-2020,
10665,"Larimer, CO",US,2020-01-27,40.6956,-105.5943,0,0,0,Jan-2020,
10666,"Larimer, CO",US,2020-01-28,40.6956,-105.5943,0,0,0,Jan-2020,
10667,"Larimer, CO",US,2020-01-29,40.6956,-105.5943,0,0,0,Jan-2020,
10668,"Larimer, CO",US,2020-01-30,40.6956,-105.5943,0,0,0,Jan-2020,
10669,"Larimer, CO",US,2020-01-31,40.6956,-105.5943,0,0,0,Jan-2020,
10670,"Larimer, CO",US,2020-02-01,40.6956,-105.5943,0,0,0,Feb-2020,
10671,"Larimer, CO",US,2020-02-02,40.6956,-105.5943,0,0,0,Feb-2020,
10672,"Larimer, CO",US,2020-02-03,40.6956,-105.5943,0,0,0,Feb-2020,
10673,"Larimer, CO",US,2020-02-04,40.6956,-105.5943,0,0,0,Feb-2020,
10674,"Larimer, CO",US,2020-02-05,40.6956,-105.5943,0,0,0,Feb-2020,
10675,"Larimer, CO",US,2020-02-06,40.6956,-105.5943,0,0,0,Feb-2020,
10676,"Larimer, CO",US,2020-02-07,40.6956,-105.5943,0,0,0,Feb-2020,
10677,"Larimer, CO",US,2020-02-08,40.6956,-105.5943,0,0,0,Feb-2020,
10678,"Larimer, CO",US,2020-02-09,40.6956,-105.5943,0,0,0,Feb-2020,
10679,"Larimer, CO",US,2020-02-10,40.6956,-105.5943,0,0,0,Feb-2020,
10680,"Larimer, CO",US,2020-02-11,40.6956,-105.5943,0,0,0,Feb-2020,
10681,"Larimer, CO",US,2020-02-12,40.6956,-105.5943,0,0,0,Feb-2020,
10682,"Larimer, CO",US,2020-02-13,40.6956,-105.5943,0,0,0,Feb-2020,
10683,"Larimer, CO",US,2020-02-14,40.6956,-105.5943,0,0,0,Feb-2020,
10684,"Larimer, CO",US,2020-02-15,40.6956,-105.5943,0,0,0,Feb-2020,
10685,"Larimer, CO",US,2020-02-16,40.6956,-105.5943,0,0,0,Feb-2020,
10686,"Larimer, CO",US,2020-02-17,40.6956,-105.5943,0,0,0,Feb-2020,
10687,"Larimer, CO",US,2020-02-18,40.6956,-105.5943,0,0,0,Feb-2020,
10688,"Larimer, CO",US,2020-02-19,40.6956,-105.5943,0,0,0,Feb-2020,
10689,"Larimer, CO",US,2020-02-20,40.6956,-105.5943,0,0,0,Feb-2020,
10690,"Larimer, CO",US,2020-02-21,40.6956,-105.5943,0,0,0,Feb-2020,
10691,"Larimer, CO",US,2020-02-22,40.6956,-105.5943,0,0,0,Feb-2020,
10692,"Larimer, CO",US,2020-02-23,40.6956,-105.5943,0,0,0,Feb-2020,
10693,"Larimer, CO",US,2020-02-24,40.6956,-105.5943,0,0,0,Feb-2020,
10694,"Larimer, CO",US,2020-02-25,40.6956,-105.5943,0,0,0,Feb-2020,
10695,"Larimer, CO",US,2020-02-26,40.6956,-105.5943,0,0,0,Feb-2020,
10696,"Larimer, CO",US,2020-02-27,40.6956,-105.5943,0,0,0,Feb-2020,
10697,"Larimer, CO",US,2020-02-28,40.6956,-105.5943,0,0,0,Feb-2020,
10698,"Larimer, CO",US,2020-02-29,40.6956,-105.5943,0,0,0,Feb-2020,
10699,"Larimer, CO",US,2020-03-01,40.6956,-105.5943,0,0,0,Mar-2020,
10700,"Larimer, CO",US,2020-03-02,40.6956,-105.5943,0,0,0,Mar-2020,
10701,"Larimer, CO",US,2020-03-03,40.6956,-105.5943,0,0,0,Mar-2020,
10702,"Larimer, CO",US,2020-03-04,40.6956,-105.5943,0,0,0,Mar-2020,
10703,"Larimer, CO",US,2020-03-05,40.6956,-105.5943,0,0,0,Mar-2020,
10704,"Larimer, CO",US,2020-03-06,40.6956,-105.5943,0,0,0,Mar-2020,
10705,"Larimer, CO",US,2020-03-07,40.6956,-105.5943,0,0,0,Mar-2020,
10706,"Larimer, CO",US,2020-03-08,40.6956,-105.5943,0,0,0,Mar-2020,
10707,"Larimer, CO",US,2020-03-09,40.6956,-105.5943,0,0,0,Mar-2020,
10708,"Larimer, CO",US,2020-03-10,40.6956,-105.5943,0,0,0,Mar-2020,
10709,"Larimer, CO",US,2020-03-11,40.6956,-105.5943,0,0,0,Mar-2020,
10710,"Larimer, CO",US,2020-03-12,40.6956,-105.5943,0,0,0,Mar-2020,
10711,"Larimer, CO",US,2020-03-13,40.6956,-105.5943,0,0,0,Mar-2020,
10712,Latvia,Latvia,2020-01-22,56.8796,24.6032,0,0,0,Jan-2020,EU
10713,Latvia,Latvia,2020-01-23,56.8796,24.6032,0,0,0,Jan-2020,EU
10714,Latvia,Latvia,2020-01-24,56.8796,24.6032,0,0,0,Jan-2020,EU
10715,Latvia,Latvia,2020-01-25,56.8796,24.6032,0,0,0,Jan-2020,EU
10716,Latvia,Latvia,2020-01-26,56.8796,24.6032,0,0,0,Jan-2020,EU
10717,Latvia,Latvia,2020-01-27,56.8796,24.6032,0,0,0,Jan-2020,EU
10718,Latvia,Latvia,2020-01-28,56.8796,24.6032,0,0,0,Jan-2020,EU
10719,Latvia,Latvia,2020-01-29,56.8796,24.6032,0,0,0,Jan-2020,EU
10720,Latvia,Latvia,2020-01-30,56.8796,24.6032,0,0,0,Jan-2020,EU
10721,Latvia,Latvia,2020-01-31,56.8796,24.6032,0,0,0,Jan-2020,EU
10722,Latvia,Latvia,2020-02-01,56.8796,24.6032,0,0,0,Feb-2020,EU
10723,Latvia,Latvia,2020-02-02,56.8796,24.6032,0,0,0,Feb-2020,EU
10724,Latvia,Latvia,2020-02-03,56.8796,24.6032,0,0,0,Feb-2020,EU
10725,Latvia,Latvia,2020-02-04,56.8796,24.6032,0,0,0,Feb-2020,EU
10726,Latvia,Latvia,2020-02-05,56.8796,24.6032,0,0,0,Feb-2020,EU
10727,Latvia,Latvia,2020-02-06,56.8796,24.6032,0,0,0,Feb-2020,EU
10728,Latvia,Latvia,2020-02-07,56.8796,24.6032,0,0,0,Feb-2020,EU
10729,Latvia,Latvia,2020-02-08,56.8796,24.6032,0,0,0,Feb-2020,EU
10730,Latvia,Latvia,2020-02-09,56.8796,24.6032,0,0,0,Feb-2020,EU
10731,Latvia,Latvia,2020-02-10,56.8796,24.6032,0,0,0,Feb-2020,EU
10732,Latvia,Latvia,2020-02-11,56.8796,24.6032,0,0,0,Feb-2020,EU
10733,Latvia,Latvia,2020-02-12,56.8796,24.6032,0,0,0,Feb-2020,EU
10734,Latvia,Latvia,2020-02-13,56.8796,24.6032,0,0,0,Feb-2020,EU
10735,Latvia,Latvia,2020-02-14,56.8796,24.6032,0,0,0,Feb-2020,EU
10736,Latvia,Latvia,2020-02-15,56.8796,24.6032,0,0,0,Feb-2020,EU
10737,Latvia,Latvia,2020-02-16,56.8796,24.6032,0,0,0,Feb-2020,EU
10738,Latvia,Latvia,2020-02-17,56.8796,24.6032,0,0,0,Feb-2020,EU
10739,Latvia,Latvia,2020-02-18,56.8796,24.6032,0,0,0,Feb-2020,EU
10740,Latvia,Latvia,2020-02-19,56.8796,24.6032,0,0,0,Feb-2020,EU
10741,Latvia,Latvia,2020-02-20,56.8796,24.6032,0,0,0,Feb-2020,EU
10742,Latvia,Latvia,2020-02-21,56.8796,24.6032,0,0,0,Feb-2020,EU
10743,Latvia,Latvia,2020-02-22,56.8796,24.6032,0,0,0,Feb-2020,EU
10744,Latvia,Latvia,2020-02-23,56.8796,24.6032,0,0,0,Feb-2020,EU
10745,Latvia,Latvia,2020-02-24,56.8796,24.6032,0,0,0,Feb-2020,EU
10746,Latvia,Latvia,2020-02-25,56.8796,24.6032,0,0,0,Feb-2020,EU
10747,Latvia,Latvia,2020-02-26,56.8796,24.6032,0,0,0,Feb-2020,EU
10748,Latvia,Latvia,2020-02-27,56.8796,24.6032,0,0,0,Feb-2020,EU
10749,Latvia,Latvia,2020-02-28,56.8796,24.6032,0,0,0,Feb-2020,EU
10750,Latvia,Latvia,2020-02-29,56.8796,24.6032,0,0,0,Feb-2020,EU
10751,Latvia,Latvia,2020-03-01,56.8796,24.6032,0,0,0,Mar-2020,EU
10752,Latvia,Latvia,2020-03-02,56.8796,24.6032,1,0,0,Mar-2020,EU
10753,Latvia,Latvia,2020-03-03,56.8796,24.6032,1,0,0,Mar-2020,EU
10754,Latvia,Latvia,2020-03-04,56.8796,24.6032,1,0,0,Mar-2020,EU
10755,Latvia,Latvia,2020-03-05,56.8796,24.6032,1,0,0,Mar-2020,EU
10756,Latvia,Latvia,2020-03-06,56.8796,24.6032,1,0,0,Mar-2020,EU
10757,Latvia,Latvia,2020-03-07,56.8796,24.6032,1,0,0,Mar-2020,EU
10758,Latvia,Latvia,2020-03-08,56.8796,24.6032,2,0,0,Mar-2020,EU
10759,Latvia,Latvia,2020-03-09,56.8796,24.6032,6,0,0,Mar-2020,EU
10760,Latvia,Latvia,2020-03-10,56.8796,24.6032,8,0,1,Mar-2020,EU
10761,Latvia,Latvia,2020-03-11,56.8796,24.6032,10,0,1,Mar-2020,EU
10762,Latvia,Latvia,2020-03-12,56.8796,24.6032,10,0,1,Mar-2020,EU
10763,Latvia,Latvia,2020-03-13,56.8796,24.6032,17,0,1,Mar-2020,EU
10764,Lebanon,Lebanon,2020-01-22,33.8547,35.8623,0,0,0,Jan-2020,
10765,Lebanon,Lebanon,2020-01-23,33.8547,35.8623,0,0,0,Jan-2020,
10766,Lebanon,Lebanon,2020-01-24,33.8547,35.8623,0,0,0,Jan-2020,
10767,Lebanon,Lebanon,2020-01-25,33.8547,35.8623,0,0,0,Jan-2020,
10768,Lebanon,Lebanon,2020-01-26,33.8547,35.8623,0,0,0,Jan-2020,
10769,Lebanon,Lebanon,2020-01-27,33.8547,35.8623,0,0,0,Jan-2020,
10770,Lebanon,Lebanon,2020-01-28,33.8547,35.8623,0,0,0,Jan-2020,
10771,Lebanon,Lebanon,2020-01-29,33.8547,35.8623,0,0,0,Jan-2020,
10772,Lebanon,Lebanon,2020-01-30,33.8547,35.8623,0,0,0,Jan-2020,
10773,Lebanon,Lebanon,2020-01-31,33.8547,35.8623,0,0,0,Jan-2020,
10774,Lebanon,Lebanon,2020-02-01,33.8547,35.8623,0,0,0,Feb-2020,
10775,Lebanon,Lebanon,2020-02-02,33.8547,35.8623,0,0,0,Feb-2020,
10776,Lebanon,Lebanon,2020-02-03,33.8547,35.8623,0,0,0,Feb-2020,
10777,Lebanon,Lebanon,2020-02-04,33.8547,35.8623,0,0,0,Feb-2020,
10778,Lebanon,Lebanon,2020-02-05,33.8547,35.8623,0,0,0,Feb-2020,
10779,Lebanon,Lebanon,2020-02-06,33.8547,35.8623,0,0,0,Feb-2020,
10780,Lebanon,Lebanon,2020-02-07,33.8547,35.8623,0,0,0,Feb-2020,
10781,Lebanon,Lebanon,2020-02-08,33.8547,35.8623,0,0,0,Feb-2020,
10782,Lebanon,Lebanon,2020-02-09,33.8547,35.8623,0,0,0,Feb-2020,
10783,Lebanon,Lebanon,2020-02-10,33.8547,35.8623,0,0,0,Feb-2020,
10784,Lebanon,Lebanon,2020-02-11,33.8547,35.8623,0,0,0,Feb-2020,
10785,Lebanon,Lebanon,2020-02-12,33.8547,35.8623,0,0,0,Feb-2020,
10786,Lebanon,Lebanon,2020-02-13,33.8547,35.8623,0,0,0,Feb-2020,
10787,Lebanon,Lebanon,2020-02-14,33.8547,35.8623,0,0,0,Feb-2020,
10788,Lebanon,Lebanon,2020-02-15,33.8547,35.8623,0,0,0,Feb-2020,
10789,Lebanon,Lebanon,2020-02-16,33.8547,35.8623,0,0,0,Feb-2020,
10790,Lebanon,Lebanon,2020-02-17,33.8547,35.8623,0,0,0,Feb-2020,
10791,Lebanon,Lebanon,2020-02-18,33.8547,35.8623,0,0,0,Feb-2020,
10792,Lebanon,Lebanon,2020-02-19,33.8547,35.8623,0,0,0,Feb-2020,
10793,Lebanon,Lebanon,2020-02-20,33.8547,35.8623,0,0,0,Feb-2020,
10794,Lebanon,Lebanon,2020-02-21,33.8547,35.8623,1,0,0,Feb-2020,
10795,Lebanon,Lebanon,2020-02-22,33.8547,35.8623,1,0,0,Feb-2020,
10796,Lebanon,Lebanon,2020-02-23,33.8547,35.8623,1,0,0,Feb-2020,
10797,Lebanon,Lebanon,2020-02-24,33.8547,35.8623,1,0,0,Feb-2020,
10798,Lebanon,Lebanon,2020-02-25,33.8547,35.8623,1,0,0,Feb-2020,
10799,Lebanon,Lebanon,2020-02-26,33.8547,35.8623,2,0,0,Feb-2020,
10800,Lebanon,Lebanon,2020-02-27,33.8547,35.8623,2,0,0,Feb-2020,
10801,Lebanon,Lebanon,2020-02-28,33.8547,35.8623,2,0,0,Feb-2020,
10802,Lebanon,Lebanon,2020-02-29,33.8547,35.8623,4,0,0,Feb-2020,
10803,Lebanon,Lebanon,2020-03-01,33.8547,35.8623,10,0,0,Mar-2020,
10804,Lebanon,Lebanon,2020-03-02,33.8547,35.8623,13,0,0,Mar-2020,
10805,Lebanon,Lebanon,2020-03-03,33.8547,35.8623,13,0,0,Mar-2020,
10806,Lebanon,Lebanon,2020-03-04,33.8547,35.8623,13,0,1,Mar-2020,
10807,Lebanon,Lebanon,2020-03-05,33.8547,35.8623,16,0,1,Mar-2020,
10808,Lebanon,Lebanon,2020-03-06,33.8547,35.8623,22,0,1,Mar-2020,
10809,Lebanon,Lebanon,2020-03-07,33.8547,35.8623,22,0,1,Mar-2020,
10810,Lebanon,Lebanon,2020-03-08,33.8547,35.8623,32,0,1,Mar-2020,
10811,Lebanon,Lebanon,2020-03-09,33.8547,35.8623,32,0,1,Mar-2020,
10812,Lebanon,Lebanon,2020-03-10,33.8547,35.8623,41,1,1,Mar-2020,
10813,Lebanon,Lebanon,2020-03-11,33.8547,35.8623,61,3,1,Mar-2020,
10814,Lebanon,Lebanon,2020-03-12,33.8547,35.8623,61,3,1,Mar-2020,
10815,Lebanon,Lebanon,2020-03-13,33.8547,35.8623,77,3,1,Mar-2020,
10816,"Lee County, FL",US,2020-01-22,26.663,-81.9535,0,0,0,Jan-2020,
10817,"Lee County, FL",US,2020-01-23,26.663,-81.9535,0,0,0,Jan-2020,
10818,"Lee County, FL",US,2020-01-24,26.663,-81.9535,0,0,0,Jan-2020,
10819,"Lee County, FL",US,2020-01-25,26.663,-81.9535,0,0,0,Jan-2020,
10820,"Lee County, FL",US,2020-01-26,26.663,-81.9535,0,0,0,Jan-2020,
10821,"Lee County, FL",US,2020-01-27,26.663,-81.9535,0,0,0,Jan-2020,
10822,"Lee County, FL",US,2020-01-28,26.663,-81.9535,0,0,0,Jan-2020,
10823,"Lee County, FL",US,2020-01-29,26.663,-81.9535,0,0,0,Jan-2020,
10824,"Lee County, FL",US,2020-01-30,26.663,-81.9535,0,0,0,Jan-2020,
10825,"Lee County, FL",US,2020-01-31,26.663,-81.9535,0,0,0,Jan-2020,
10826,"Lee County, FL",US,2020-02-01,26.663,-81.9535,0,0,0,Feb-2020,
10827,"Lee County, FL",US,2020-02-02,26.663,-81.9535,0,0,0,Feb-2020,
10828,"Lee County, FL",US,2020-02-03,26.663,-81.9535,0,0,0,Feb-2020,
10829,"Lee County, FL",US,2020-02-04,26.663,-81.9535,0,0,0,Feb-2020,
10830,"Lee County, FL",US,2020-02-05,26.663,-81.9535,0,0,0,Feb-2020,
10831,"Lee County, FL",US,2020-02-06,26.663,-81.9535,0,0,0,Feb-2020,
10832,"Lee County, FL",US,2020-02-07,26.663,-81.9535,0,0,0,Feb-2020,
10833,"Lee County, FL",US,2020-02-08,26.663,-81.9535,0,0,0,Feb-2020,
10834,"Lee County, FL",US,2020-02-09,26.663,-81.9535,0,0,0,Feb-2020,
10835,"Lee County, FL",US,2020-02-10,26.663,-81.9535,0,0,0,Feb-2020,
10836,"Lee County, FL",US,2020-02-11,26.663,-81.9535,0,0,0,Feb-2020,
10837,"Lee County, FL",US,2020-02-12,26.663,-81.9535,0,0,0,Feb-2020,
10838,"Lee County, FL",US,2020-02-13,26.663,-81.9535,0,0,0,Feb-2020,
10839,"Lee County, FL",US,2020-02-14,26.663,-81.9535,0,0,0,Feb-2020,
10840,"Lee County, FL",US,2020-02-15,26.663,-81.9535,0,0,0,Feb-2020,
10841,"Lee County, FL",US,2020-02-16,26.663,-81.9535,0,0,0,Feb-2020,
10842,"Lee County, FL",US,2020-02-17,26.663,-81.9535,0,0,0,Feb-2020,
10843,"Lee County, FL",US,2020-02-18,26.663,-81.9535,0,0,0,Feb-2020,
10844,"Lee County, FL",US,2020-02-19,26.663,-81.9535,0,0,0,Feb-2020,
10845,"Lee County, FL",US,2020-02-20,26.663,-81.9535,0,0,0,Feb-2020,
10846,"Lee County, FL",US,2020-02-21,26.663,-81.9535,0,0,0,Feb-2020,
10847,"Lee County, FL",US,2020-02-22,26.663,-81.9535,0,0,0,Feb-2020,
10848,"Lee County, FL",US,2020-02-23,26.663,-81.9535,0,0,0,Feb-2020,
10849,"Lee County, FL",US,2020-02-24,26.663,-81.9535,0,0,0,Feb-2020,
10850,"Lee County, FL",US,2020-02-25,26.663,-81.9535,0,0,0,Feb-2020,
10851,"Lee County, FL",US,2020-02-26,26.663,-81.9535,0,0,0,Feb-2020,
10852,"Lee County, FL",US,2020-02-27,26.663,-81.9535,0,0,0,Feb-2020,
10853,"Lee County, FL",US,2020-02-28,26.663,-81.9535,0,0,0,Feb-2020,
10854,"Lee County, FL",US,2020-02-29,26.663,-81.9535,0,0,0,Feb-2020,
10855,"Lee County, FL",US,2020-03-01,26.663,-81.9535,0,0,0,Mar-2020,
10856,"Lee County, FL",US,2020-03-02,26.663,-81.9535,0,0,0,Mar-2020,
10857,"Lee County, FL",US,2020-03-03,26.663,-81.9535,0,0,0,Mar-2020,
10858,"Lee County, FL",US,2020-03-04,26.663,-81.9535,0,0,0,Mar-2020,
10859,"Lee County, FL",US,2020-03-05,26.663,-81.9535,0,0,0,Mar-2020,
10860,"Lee County, FL",US,2020-03-06,26.663,-81.9535,0,0,0,Mar-2020,
10861,"Lee County, FL",US,2020-03-07,26.663,-81.9535,2,0,0,Mar-2020,
10862,"Lee County, FL",US,2020-03-08,26.663,-81.9535,2,1,0,Mar-2020,
10863,"Lee County, FL",US,2020-03-09,26.663,-81.9535,2,1,0,Mar-2020,
10864,"Lee County, FL",US,2020-03-10,26.663,-81.9535,0,0,0,Mar-2020,
10865,"Lee County, FL",US,2020-03-11,26.663,-81.9535,0,0,0,Mar-2020,
10866,"Lee County, FL",US,2020-03-12,26.663,-81.9535,0,0,0,Mar-2020,
10867,"Lee County, FL",US,2020-03-13,26.663,-81.9535,0,0,0,Mar-2020,
10868,Liaoning,China,2020-01-22,41.2956,122.6085,2,0,0,Jan-2020,
10869,Liaoning,China,2020-01-23,41.2956,122.6085,3,0,0,Jan-2020,
10870,Liaoning,China,2020-01-24,41.2956,122.6085,4,0,0,Jan-2020,
10871,Liaoning,China,2020-01-25,41.2956,122.6085,17,0,0,Jan-2020,
10872,Liaoning,China,2020-01-26,41.2956,122.6085,21,0,0,Jan-2020,
10873,Liaoning,China,2020-01-27,41.2956,122.6085,27,0,0,Jan-2020,
10874,Liaoning,China,2020-01-28,41.2956,122.6085,34,0,0,Jan-2020,
10875,Liaoning,China,2020-01-29,41.2956,122.6085,39,0,1,Jan-2020,
10876,Liaoning,China,2020-01-30,41.2956,122.6085,41,0,1,Jan-2020,
10877,Liaoning,China,2020-01-31,41.2956,122.6085,48,0,1,Jan-2020,
10878,Liaoning,China,2020-02-01,41.2956,122.6085,64,0,1,Feb-2020,
10879,Liaoning,China,2020-02-02,41.2956,122.6085,70,0,1,Feb-2020,
10880,Liaoning,China,2020-02-03,41.2956,122.6085,74,0,1,Feb-2020,
10881,Liaoning,China,2020-02-04,41.2956,122.6085,81,0,2,Feb-2020,
10882,Liaoning,China,2020-02-05,41.2956,122.6085,89,0,4,Feb-2020,
10883,Liaoning,China,2020-02-06,41.2956,122.6085,94,0,5,Feb-2020,
10884,Liaoning,China,2020-02-07,41.2956,122.6085,99,0,7,Feb-2020,
10885,Liaoning,China,2020-02-08,41.2956,122.6085,105,0,8,Feb-2020,
10886,Liaoning,China,2020-02-09,41.2956,122.6085,107,0,12,Feb-2020,
10887,Liaoning,China,2020-02-10,41.2956,122.6085,108,0,13,Feb-2020,
10888,Liaoning,China,2020-02-11,41.2956,122.6085,111,0,19,Feb-2020,
10889,Liaoning,China,2020-02-12,41.2956,122.6085,116,1,20,Feb-2020,
10890,Liaoning,China,2020-02-13,41.2956,122.6085,117,1,22,Feb-2020,
10891,Liaoning,China,2020-02-14,41.2956,122.6085,119,1,29,Feb-2020,
10892,Liaoning,China,2020-02-15,41.2956,122.6085,119,1,31,Feb-2020,
10893,Liaoning,China,2020-02-16,41.2956,122.6085,121,1,40,Feb-2020,
10894,Liaoning,China,2020-02-17,41.2956,122.6085,121,1,43,Feb-2020,
10895,Liaoning,China,2020-02-18,41.2956,122.6085,121,1,53,Feb-2020,
10896,Liaoning,China,2020-02-19,41.2956,122.6085,121,1,55,Feb-2020,
10897,Liaoning,China,2020-02-20,41.2956,122.6085,121,1,59,Feb-2020,
10898,Liaoning,China,2020-02-21,41.2956,122.6085,121,1,61,Feb-2020,
10899,Liaoning,China,2020-02-22,41.2956,122.6085,121,1,66,Feb-2020,
10900,Liaoning,China,2020-02-23,41.2956,122.6085,121,1,73,Feb-2020,
10901,Liaoning,China,2020-02-24,41.2956,122.6085,121,1,80,Feb-2020,
10902,Liaoning,China,2020-02-25,41.2956,122.6085,121,1,83,Feb-2020,
10903,Liaoning,China,2020-02-26,41.2956,122.6085,121,1,88,Feb-2020,
10904,Liaoning,China,2020-02-27,41.2956,122.6085,121,1,93,Feb-2020,
10905,Liaoning,China,2020-02-28,41.2956,122.6085,121,1,93,Feb-2020,
10906,Liaoning,China,2020-02-29,41.2956,122.6085,121,1,96,Feb-2020,
10907,Liaoning,China,2020-03-01,41.2956,122.6085,122,1,103,Mar-2020,
10908,Liaoning,China,2020-03-02,41.2956,122.6085,122,1,103,Mar-2020,
10909,Liaoning,China,2020-03-03,41.2956,122.6085,125,1,106,Mar-2020,
10910,Liaoning,China,2020-03-04,41.2956,122.6085,125,1,106,Mar-2020,
10911,Liaoning,China,2020-03-05,41.2956,122.6085,125,1,106,Mar-2020,
10912,Liaoning,China,2020-03-06,41.2956,122.6085,125,1,106,Mar-2020,
10913,Liaoning,China,2020-03-07,41.2956,122.6085,125,1,107,Mar-2020,
10914,Liaoning,China,2020-03-08,41.2956,122.6085,125,1,109,Mar-2020,
10915,Liaoning,China,2020-03-09,41.2956,122.6085,125,1,109,Mar-2020,
10916,Liaoning,China,2020-03-10,41.2956,122.6085,125,1,111,Mar-2020,
10917,Liaoning,China,2020-03-11,41.2956,122.6085,125,1,111,Mar-2020,
10918,Liaoning,China,2020-03-12,41.2956,122.6085,125,1,112,Mar-2020,
10919,Liaoning,China,2020-03-13,41.2956,122.6085,125,1,112,Mar-2020,
10920,Liechtenstein,Liechtenstein,2020-01-22,47.14,9.55,0,0,0,Jan-2020,
10921,Liechtenstein,Liechtenstein,2020-01-23,47.14,9.55,0,0,0,Jan-2020,
10922,Liechtenstein,Liechtenstein,2020-01-24,47.14,9.55,0,0,0,Jan-2020,
10923,Liechtenstein,Liechtenstein,2020-01-25,47.14,9.55,0,0,0,Jan-2020,
10924,Liechtenstein,Liechtenstein,2020-01-26,47.14,9.55,0,0,0,Jan-2020,
10925,Liechtenstein,Liechtenstein,2020-01-27,47.14,9.55,0,0,0,Jan-2020,
10926,Liechtenstein,Liechtenstein,2020-01-28,47.14,9.55,0,0,0,Jan-2020,
10927,Liechtenstein,Liechtenstein,2020-01-29,47.14,9.55,0,0,0,Jan-2020,
10928,Liechtenstein,Liechtenstein,2020-01-30,47.14,9.55,0,0,0,Jan-2020,
10929,Liechtenstein,Liechtenstein,2020-01-31,47.14,9.55,0,0,0,Jan-2020,
10930,Liechtenstein,Liechtenstein,2020-02-01,47.14,9.55,0,0,0,Feb-2020,
10931,Liechtenstein,Liechtenstein,2020-02-02,47.14,9.55,0,0,0,Feb-2020,
10932,Liechtenstein,Liechtenstein,2020-02-03,47.14,9.55,0,0,0,Feb-2020,
10933,Liechtenstein,Liechtenstein,2020-02-04,47.14,9.55,0,0,0,Feb-2020,
10934,Liechtenstein,Liechtenstein,2020-02-05,47.14,9.55,0,0,0,Feb-2020,
10935,Liechtenstein,Liechtenstein,2020-02-06,47.14,9.55,0,0,0,Feb-2020,
10936,Liechtenstein,Liechtenstein,2020-02-07,47.14,9.55,0,0,0,Feb-2020,
10937,Liechtenstein,Liechtenstein,2020-02-08,47.14,9.55,0,0,0,Feb-2020,
10938,Liechtenstein,Liechtenstein,2020-02-09,47.14,9.55,0,0,0,Feb-2020,
10939,Liechtenstein,Liechtenstein,2020-02-10,47.14,9.55,0,0,0,Feb-2020,
10940,Liechtenstein,Liechtenstein,2020-02-11,47.14,9.55,0,0,0,Feb-2020,
10941,Liechtenstein,Liechtenstein,2020-02-12,47.14,9.55,0,0,0,Feb-2020,
10942,Liechtenstein,Liechtenstein,2020-02-13,47.14,9.55,0,0,0,Feb-2020,
10943,Liechtenstein,Liechtenstein,2020-02-14,47.14,9.55,0,0,0,Feb-2020,
