,Province/State,Country/Region,Date,Lat,Long,Recovered,Deaths,Confirmed,ConfirmedDaily,DeathsDaily,RecoveredDaily,MonthYear,Continent,DeathRate,RecoveredRate
7676,"Grant County, WA",US,2020-02-22,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7677,"Grant County, WA",US,2020-02-23,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7678,"Grant County, WA",US,2020-02-24,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7679,"Grant County, WA",US,2020-02-25,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7680,"Grant County, WA",US,2020-02-26,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7681,"Grant County, WA",US,2020-02-27,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7682,"Grant County, WA",US,2020-02-28,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7683,"Grant County, WA",US,2020-02-29,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7684,"Grant County, WA",US,2020-03-01,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7685,"Grant County, WA",US,2020-03-02,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7686,"Grant County, WA",US,2020-03-03,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7687,"Grant County, WA",US,2020-03-04,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7688,"Grant County, WA",US,2020-03-05,47.1981,-119.3732,0,0,1,1.0,0.0,0.0,Mar-2020,North America,0.0,0.0
7689,"Grant County, WA",US,2020-03-06,47.1981,-119.3732,0,0,1,0.0,0.0,0.0,Mar-2020,North America,0.0,0.0
7690,"Grant County, WA",US,2020-03-07,47.1981,-119.3732,0,0,1,0.0,0.0,0.0,Mar-2020,North America,0.0,0.0
7691,"Grant County, WA",US,2020-03-08,47.1981,-119.3732,0,0,1,0.0,0.0,0.0,Mar-2020,North America,0.0,0.0
7692,"Grant County, WA",US,2020-03-09,47.1981,-119.3732,0,1,1,0.0,1.0,0.0,Mar-2020,North America,1.0,0.0
7693,"Grant County, WA",US,2020-03-10,47.1981,-119.3732,0,0,0,-1.0,-1.0,0.0,Mar-2020,North America,,
7694,"Grant County, WA",US,2020-03-11,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7695,"Grant County, WA",US,2020-03-12,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7696,"Grant County, WA",US,2020-03-13,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7697,"Grant County, WA",US,2020-03-14,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7698,"Grant County, WA",US,2020-03-15,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7699,"Grant County, WA",US,2020-03-16,47.1981,-119.3732,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7700,Greece,Greece,2020-01-22,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7701,Greece,Greece,2020-01-23,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7702,Greece,Greece,2020-01-24,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7703,Greece,Greece,2020-01-25,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7704,Greece,Greece,2020-01-26,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7705,Greece,Greece,2020-01-27,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7706,Greece,Greece,2020-01-28,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7707,Greece,Greece,2020-01-29,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7708,Greece,Greece,2020-01-30,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7709,Greece,Greece,2020-01-31,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7710,Greece,Greece,2020-02-01,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7711,Greece,Greece,2020-02-02,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7712,Greece,Greece,2020-02-03,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7713,Greece,Greece,2020-02-04,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7714,Greece,Greece,2020-02-05,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7715,Greece,Greece,2020-02-06,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7716,Greece,Greece,2020-02-07,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7717,Greece,Greece,2020-02-08,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7718,Greece,Greece,2020-02-09,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7719,Greece,Greece,2020-02-10,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7720,Greece,Greece,2020-02-11,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7721,Greece,Greece,2020-02-12,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7722,Greece,Greece,2020-02-13,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7723,Greece,Greece,2020-02-14,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7724,Greece,Greece,2020-02-15,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7725,Greece,Greece,2020-02-16,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7726,Greece,Greece,2020-02-17,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7727,Greece,Greece,2020-02-18,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7728,Greece,Greece,2020-02-19,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7729,Greece,Greece,2020-02-20,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7730,Greece,Greece,2020-02-21,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7731,Greece,Greece,2020-02-22,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7732,Greece,Greece,2020-02-23,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7733,Greece,Greece,2020-02-24,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7734,Greece,Greece,2020-02-25,39.0742,21.8243,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7735,Greece,Greece,2020-02-26,39.0742,21.8243,0,0,1,1.0,0.0,0.0,Feb-2020,Europe,0.0,0.0
7736,Greece,Greece,2020-02-27,39.0742,21.8243,0,0,3,2.0,0.0,0.0,Feb-2020,Europe,0.0,0.0
7737,Greece,Greece,2020-02-28,39.0742,21.8243,0,0,4,1.0,0.0,0.0,Feb-2020,Europe,0.0,0.0
7738,Greece,Greece,2020-02-29,39.0742,21.8243,0,0,4,0.0,0.0,0.0,Feb-2020,Europe,0.0,0.0
7739,Greece,Greece,2020-03-01,39.0742,21.8243,0,0,7,3.0,0.0,0.0,Mar-2020,Europe,0.0,0.0
7740,Greece,Greece,2020-03-02,39.0742,21.8243,0,0,7,0.0,0.0,0.0,Mar-2020,Europe,0.0,0.0
7741,Greece,Greece,2020-03-03,39.0742,21.8243,0,0,7,0.0,0.0,0.0,Mar-2020,Europe,0.0,0.0
7742,Greece,Greece,2020-03-04,39.0742,21.8243,0,0,9,2.0,0.0,0.0,Mar-2020,Europe,0.0,0.0
7743,Greece,Greece,2020-03-05,39.0742,21.8243,0,0,31,22.0,0.0,0.0,Mar-2020,Europe,0.0,0.0
7744,Greece,Greece,2020-03-06,39.0742,21.8243,0,0,45,14.0,0.0,0.0,Mar-2020,Europe,0.0,0.0
7745,Greece,Greece,2020-03-07,39.0742,21.8243,0,0,46,1.0,0.0,0.0,Mar-2020,Europe,0.0,0.0
7746,Greece,Greece,2020-03-08,39.0742,21.8243,0,0,73,27.0,0.0,0.0,Mar-2020,Europe,0.0,0.0
7747,Greece,Greece,2020-03-09,39.0742,21.8243,0,0,73,0.0,0.0,0.0,Mar-2020,Europe,0.0,0.0
7748,Greece,Greece,2020-03-10,39.0742,21.8243,0,0,89,16.0,0.0,0.0,Mar-2020,Europe,0.0,0.0
7749,Greece,Greece,2020-03-11,39.0742,21.8243,0,1,99,10.0,1.0,0.0,Mar-2020,Europe,0.010101010101010102,0.0
7750,Greece,Greece,2020-03-12,39.0742,21.8243,0,1,99,0.0,0.0,0.0,Mar-2020,Europe,0.010101010101010102,0.0
7751,Greece,Greece,2020-03-13,39.0742,21.8243,0,1,190,91.0,0.0,0.0,Mar-2020,Europe,0.005263157894736842,0.0
7752,Greece,Greece,2020-03-14,39.0742,21.8243,8,3,228,38.0,2.0,8.0,Mar-2020,Europe,0.013157894736842105,0.03508771929824561
7753,Greece,Greece,2020-03-15,39.0742,21.8243,8,4,331,103.0,1.0,0.0,Mar-2020,Europe,0.012084592145015106,0.02416918429003021
7754,Greece,Greece,2020-03-16,39.0742,21.8243,8,4,331,0.0,0.0,0.0,Mar-2020,Europe,0.012084592145015106,0.02416918429003021
7755,Greenland,Greenland,2020-01-22,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7756,Greenland,Greenland,2020-01-23,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7757,Greenland,Greenland,2020-01-24,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7758,Greenland,Greenland,2020-01-25,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7759,Greenland,Greenland,2020-01-26,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7760,Greenland,Greenland,2020-01-27,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7761,Greenland,Greenland,2020-01-28,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7762,Greenland,Greenland,2020-01-29,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7763,Greenland,Greenland,2020-01-30,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7764,Greenland,Greenland,2020-01-31,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7765,Greenland,Greenland,2020-02-01,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7766,Greenland,Greenland,2020-02-02,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7767,Greenland,Greenland,2020-02-03,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7768,Greenland,Greenland,2020-02-04,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7769,Greenland,Greenland,2020-02-05,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7770,Greenland,Greenland,2020-02-06,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7771,Greenland,Greenland,2020-02-07,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7772,Greenland,Greenland,2020-02-08,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7773,Greenland,Greenland,2020-02-09,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7774,Greenland,Greenland,2020-02-10,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7775,Greenland,Greenland,2020-02-11,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7776,Greenland,Greenland,2020-02-12,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7777,Greenland,Greenland,2020-02-13,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7778,Greenland,Greenland,2020-02-14,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7779,Greenland,Greenland,2020-02-15,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7780,Greenland,Greenland,2020-02-16,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7781,Greenland,Greenland,2020-02-17,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7782,Greenland,Greenland,2020-02-18,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7783,Greenland,Greenland,2020-02-19,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7784,Greenland,Greenland,2020-02-20,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7785,Greenland,Greenland,2020-02-21,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7786,Greenland,Greenland,2020-02-22,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7787,Greenland,Greenland,2020-02-23,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7788,Greenland,Greenland,2020-02-24,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7789,Greenland,Greenland,2020-02-25,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7790,Greenland,Greenland,2020-02-26,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7791,Greenland,Greenland,2020-02-27,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7792,Greenland,Greenland,2020-02-28,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7793,Greenland,Greenland,2020-02-29,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7794,Greenland,Greenland,2020-03-01,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7795,Greenland,Greenland,2020-03-02,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7796,Greenland,Greenland,2020-03-03,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7797,Greenland,Greenland,2020-03-04,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7798,Greenland,Greenland,2020-03-05,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7799,Greenland,Greenland,2020-03-06,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7800,Greenland,Greenland,2020-03-07,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7801,Greenland,Greenland,2020-03-08,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7802,Greenland,Greenland,2020-03-09,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7803,Greenland,Greenland,2020-03-10,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7804,Greenland,Greenland,2020-03-11,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7805,Greenland,Greenland,2020-03-12,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7806,Greenland,Greenland,2020-03-13,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7807,Greenland,Greenland,2020-03-14,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7808,Greenland,Greenland,2020-03-15,71.7069,-42.6043,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7809,Greenland,Greenland,2020-03-16,71.7069,-42.6043,0,0,1,1.0,0.0,0.0,Mar-2020,North America,0.0,0.0
7810,"Gregg, TX",US,2020-01-22,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7811,"Gregg, TX",US,2020-01-23,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7812,"Gregg, TX",US,2020-01-24,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7813,"Gregg, TX",US,2020-01-25,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7814,"Gregg, TX",US,2020-01-26,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7815,"Gregg, TX",US,2020-01-27,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7816,"Gregg, TX",US,2020-01-28,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7817,"Gregg, TX",US,2020-01-29,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7818,"Gregg, TX",US,2020-01-30,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7819,"Gregg, TX",US,2020-01-31,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Jan-2020,North America,,
7820,"Gregg, TX",US,2020-02-01,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7821,"Gregg, TX",US,2020-02-02,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7822,"Gregg, TX",US,2020-02-03,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7823,"Gregg, TX",US,2020-02-04,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7824,"Gregg, TX",US,2020-02-05,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7825,"Gregg, TX",US,2020-02-06,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7826,"Gregg, TX",US,2020-02-07,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7827,"Gregg, TX",US,2020-02-08,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7828,"Gregg, TX",US,2020-02-09,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7829,"Gregg, TX",US,2020-02-10,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7830,"Gregg, TX",US,2020-02-11,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7831,"Gregg, TX",US,2020-02-12,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7832,"Gregg, TX",US,2020-02-13,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7833,"Gregg, TX",US,2020-02-14,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7834,"Gregg, TX",US,2020-02-15,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7835,"Gregg, TX",US,2020-02-16,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7836,"Gregg, TX",US,2020-02-17,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7837,"Gregg, TX",US,2020-02-18,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7838,"Gregg, TX",US,2020-02-19,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7839,"Gregg, TX",US,2020-02-20,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7840,"Gregg, TX",US,2020-02-21,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7841,"Gregg, TX",US,2020-02-22,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7842,"Gregg, TX",US,2020-02-23,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7843,"Gregg, TX",US,2020-02-24,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7844,"Gregg, TX",US,2020-02-25,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7845,"Gregg, TX",US,2020-02-26,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7846,"Gregg, TX",US,2020-02-27,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7847,"Gregg, TX",US,2020-02-28,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7848,"Gregg, TX",US,2020-02-29,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Feb-2020,North America,,
7849,"Gregg, TX",US,2020-03-01,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7850,"Gregg, TX",US,2020-03-02,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7851,"Gregg, TX",US,2020-03-03,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7852,"Gregg, TX",US,2020-03-04,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7853,"Gregg, TX",US,2020-03-05,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7854,"Gregg, TX",US,2020-03-06,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7855,"Gregg, TX",US,2020-03-07,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7856,"Gregg, TX",US,2020-03-08,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7857,"Gregg, TX",US,2020-03-09,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7858,"Gregg, TX",US,2020-03-10,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7859,"Gregg, TX",US,2020-03-11,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7860,"Gregg, TX",US,2020-03-12,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7861,"Gregg, TX",US,2020-03-13,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7862,"Gregg, TX",US,2020-03-14,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7863,"Gregg, TX",US,2020-03-15,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7864,"Gregg, TX",US,2020-03-16,32.4893,-94.8521,0,0,0,0.0,0.0,0.0,Mar-2020,North America,,
7865,Guadeloupe,France,2020-01-22,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7866,Guadeloupe,France,2020-01-23,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7867,Guadeloupe,France,2020-01-24,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7868,Guadeloupe,France,2020-01-25,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7869,Guadeloupe,France,2020-01-26,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7870,Guadeloupe,France,2020-01-27,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7871,Guadeloupe,France,2020-01-28,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7872,Guadeloupe,France,2020-01-29,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7873,Guadeloupe,France,2020-01-30,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7874,Guadeloupe,France,2020-01-31,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Jan-2020,Europe,,
7875,Guadeloupe,France,2020-02-01,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7876,Guadeloupe,France,2020-02-02,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7877,Guadeloupe,France,2020-02-03,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7878,Guadeloupe,France,2020-02-04,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7879,Guadeloupe,France,2020-02-05,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7880,Guadeloupe,France,2020-02-06,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7881,Guadeloupe,France,2020-02-07,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7882,Guadeloupe,France,2020-02-08,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7883,Guadeloupe,France,2020-02-09,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7884,Guadeloupe,France,2020-02-10,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7885,Guadeloupe,France,2020-02-11,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7886,Guadeloupe,France,2020-02-12,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7887,Guadeloupe,France,2020-02-13,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7888,Guadeloupe,France,2020-02-14,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7889,Guadeloupe,France,2020-02-15,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7890,Guadeloupe,France,2020-02-16,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7891,Guadeloupe,France,2020-02-17,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7892,Guadeloupe,France,2020-02-18,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7893,Guadeloupe,France,2020-02-19,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7894,Guadeloupe,France,2020-02-20,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7895,Guadeloupe,France,2020-02-21,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7896,Guadeloupe,France,2020-02-22,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7897,Guadeloupe,France,2020-02-23,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7898,Guadeloupe,France,2020-02-24,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7899,Guadeloupe,France,2020-02-25,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
7900,Guadeloupe,France,2020-02-26,16.25,-61.5833,0,0,0,0.0,0.0,0.0,Feb-2020,Europe,,
